"GroupName"#"EmailAddresses"
"Store Support - XtreMe Missing Data"#"StoreSupport-XtreMeMissingData@mybestseller.mail.onmicrosoft.com;StoreSupport-XtreMeMissingData@bestseller.com"
"Daily Figures"#"dailyfigures@mybestseller.mail.onmicrosoft.com;dailyfigures@bestseller.com"
"BestsellerStoresItalySede"#"BestsellerStoresItalySede@mybestseller.mail.onmicrosoft.com;BestsellerStoresItalySede@bestseller.com"
"IT ServiceDesk - System Management"#"ITServiceDesk-SystemManagement@mybestseller.mail.onmicrosoft.com;ITServiceDesk-SystemManagement@bestseller.com;ITInfrastructure-SystemsManagement@bestseller.com"
"storereport_d365_648"#"storereport_d365_648@mybestseller.mail.onmicrosoft.com;storereport_d365_648@bestseller.com"
"Vero Moda AR Netherland"#"VeroModaARNetherland@mybestseller.mail.onmicrosoft.com;VeroModaARNetherland@bestseller.com"
"Returvarer Oslo"#"returvareroslo@mybestseller.mail.onmicrosoft.com;returvareroslo@bestseller.com"
"Invoice Italy"#"InvoiceItaly@mybestseller.mail.onmicrosoft.com;InvoiceItaly@bestseller.com"
"Import-Leadtimes"#"Import-Leadtimes@mybestseller.mail.onmicrosoft.com;Import-Leadtimes@bestseller.com"
"Bestseller Cyprus | Wholesale"#"cy.wholesale@mybestseller.mail.onmicrosoft.com;cy.wholesale@bestseller.com"
"IISSMNotification_RenovationChangedVeroModa"#"IISSMNotification_RenovationChangedVeroModa@mybestseller.mail.onmicrosoft.com;IISSMNotification_RenovationChangedVeroModa@bestseller.com"
"JJSwedenErikStores"#"jj_sweden_erik_stores@bestseller.com"
"DELHI-RO"#"DELHIRO@mybestseller.mail.onmicrosoft.com;DELHIRO@bestseller.com"
"guesthouse"#"guesthouse@mybestseller.mail.onmicrosoft.com;guesthouse@bestseller.com"
"O365_GER"#"O365_GER@mybestseller.mail.onmicrosoft.com;O365_GER@bestseller.com"
"VILA PROJECT GROUP"#"VILAPROJECTGROUP@mybestseller.mail.onmicrosoft.com;VILAPROJECTGROUP@bestseller.com"
"VM.Switzerland.OwnRetail.Area.Management"#"VM.Switzerland.OwnRetail.Area.Management@mybestseller.mail.onmicrosoft.com;VM.Switzerland.OwnRetail.Area.Management@bestseller.com"
"Mettbrötchen"#"Mettbroetchen_bestseller.com@mybestseller.mail.onmicrosoft.com;Mettbroetchen_bestseller.com@bestseller.com;Mettbroetchen@bestseller.com"
"ONLY_PICTURE_TOP_LIST_ALL"#"ONLY_PICTURE_TOP_LIST_ALL@mybestseller.mail.onmicrosoft.com;ONLY_PICTURE_TOP_LIST_ALL@bestseller.com"
"IIS Change Notification"#"IISChange@mybestseller.mail.onmicrosoft.com;IISChange@bestseller.com"
"storereport_d365_P104"#"storereport_d365_P104@mybestseller.mail.onmicrosoft.com;storereport_d365_P104@bestseller.com"
"Vero Moda AR Germany"#"VeroModaARGermany@mybestseller.mail.onmicrosoft.com;VeroModaARGermany@bestseller.com"
"ONLY WHS Sales Holland"#"ONLYWHSSalesHolland@mybestseller.mail.onmicrosoft.com;ONLYWHSSalesHolland@bestseller.com;OnlySaleHollandWholesalegroup@bestseller.com;OnlySaleHollandWholesalegroup@mybestseller.mail.onmicrosoft.com"
"BSR female shops Switzerland"#"BSRfemaleshopsSwitzerland@mybestseller.mail.onmicrosoft.com;BSRfemaleshopsSwitzerland@bestseller.com"
"Pieces e-com"#"Piecesecom@mybestseller.mail.onmicrosoft.com;Piecesecom@bestseller.com"
"Global Sourcing quality management"#"GlobalSourcingqualitymanagement@mybestseller.mail.onmicrosoft.com;GlobalSourcingqualitymanagement@bestseller.com"
"IISSMNotification_RenovationChanged"#"IISSMNotification_RenovationChanged@mybestseller.mail.onmicrosoft.com;IISSMNotification_RenovationChanged@bestseller.com"
"VMR Dashboard Canada"#"VMRDashboardCanada@mybestseller.mail.onmicrosoft.com;VMRDashboardCanada@bestseller.com"
"Zalando Stock Distribution"#"ZalandoStockDistribution@mybestseller.mail.onmicrosoft.com;ZalandoStockDistribution@bestseller.com"
"Retail - DNK"#"RetailDNK@mybestseller.mail.onmicrosoft.com;RetailDNK@bestseller.com"
"JJSwedenThomasStores"#"jj_sweden_thomas_stores@bestseller.com"
"BESTSELLER India Merchandising Team"#"BSINMERCH@mybestseller.mail.onmicrosoft.com;BSINMERCH@bestseller.com"
"contractandprices"#"Contract_Prices@mybestseller.mail.onmicrosoft.com;Contract_Prices@bestseller.com;contractandprices@bestseller.com"
"OS_BM"#"OS_BM@mybestseller.mail.onmicrosoft.com;OS_BM@bestseller.com"
"ME audit department"#"MEauditdepartment@mybestseller.mail.onmicrosoft.com;MEauditdepartment@bestseller.com"
"ONLY BM SALES AT_EE"#"ONLYBMSALESAT_EE@mybestseller.mail.onmicrosoft.com;ONLYBMSALESAT_EE@bestseller.com"
"OnsiteItaly"#"OnsiteItaly@mybestseller.mail.onmicrosoft.com;OnsiteItaly@bestseller.com"
"JJ Own Stores Germany Area Manager"#"BSRGERAreaManagersMale@bestseller.com;JJOwnStoresGermanyAreaManager@bestseller.com;JJOwnStoresGermanyAreaManager@mybestseller.mail.onmicrosoft.com;BSRGERAreaManagersMale@mybestseller.mail.onmicrosoft.com"
"RETAIL_OS_BUYING"#"OS_BUYING@mybestseller.mail.onmicrosoft.com;OS_BUYING@bestseller.com"
"JJ_Plus_Italy"#"JJ_Plus_Italy@mybestseller.mail.onmicrosoft.com;JJ_Plus_Italy@bestseller.com"
"TeamNetworkServices"#"TeamNetworkServices@mybestseller.mail.onmicrosoft.com;TeamNetworkServices@bestseller.com"
"Bestseller Shops Denmark"#"BestsellerShopsDenmark@mybestseller.mail.onmicrosoft.com;BestsellerShopsDenmark@bestseller.com"
"Bestseller Turkey | Instagram"#"tr.instagram@mybestseller.mail.onmicrosoft.com;tr.instagram@bestseller.com"
"nykaa_LF_VM"#"nykaa_LF_VM@mybestseller.mail.onmicrosoft.com;nykaa_LF_VM@bestseller.com"
"Oplaes Brande"#"Oplaes-Brande@mybestseller.mail.onmicrosoft.com;Oplaes-Brande@bestseller.com"
"storereport_d365_P103"#"storereport_d365_P103@mybestseller.mail.onmicrosoft.com;storereport_d365_P103@bestseller.com"
"Vero Moda AR - Finland"#"VeroModaAR-Finland@mybestseller.mail.onmicrosoft.com;VeroModaAR-Finland@bestseller.com"
"IHBGermany"#"IHBGermany@mybestseller.mail.onmicrosoft.com;IHBGermany@bestseller.com"
"TRM Pallet LCN"#"TRMPalletLCN@mybestseller.mail.onmicrosoft.com;TRMPalletLCN@bestseller.com"
"Noisy May HQ salg"#"noisyMayHQSalg@mybestseller.mail.onmicrosoft.com;noisyMayHQSalg@bestseller.com"
"Australia Stock Distribution"#"AustraliaStockDistribution@mybestseller.mail.onmicrosoft.com;AustraliaStockDistribution@bestseller.com"
"Retail - NOR"#"RetailNOR@mybestseller.mail.onmicrosoft.com;RetailNOR@bestseller.com"
"JJTurkeyAttilaStores"#"jj_turkey_attila_stores@bestseller.com"
"BESTSELLER India Social & Labour Team"#"BSINCompliance@mybestseller.mail.onmicrosoft.com;BSINCompliance@bestseller.com"
"blanks.jackjones"#"blanks.jackjones@mybestseller.mail.onmicrosoft.com;blanks.jackjones@bestseller.com"
"Bestseller Management Russia"#"BestsellerManagementRussia@mybestseller.mail.onmicrosoft.com;BestsellerManagementRussia@bestseller.com"
"Canada Info Bestseller Shops"#"infobestseller@bestseller.com;infobestsellerCA@bestseller.com;infobestsellerCA@mybestseller.mail.onmicrosoft.com;infobestseller@mybestseller.mail.onmicrosoft.com"
"MacTestPilot2"#"MacTestPilot2@mybestseller.mail.onmicrosoft.com;MacTestPilot2@bestseller.com"
"team ONLY"#"teamONLY@mybestseller.mail.onmicrosoft.com;teamONLY@bestseller.com"
"PHS_Pieces"#"PHS_Pieces@mybestseller.mail.onmicrosoft.com;PHS_Pieces@bestseller.com"
"storereport_d365_P074"#"storereport_d365_P074@mybestseller.mail.onmicrosoft.com;storereport_d365_P074@bestseller.com"
"ONLY WHS Sales Belgium"#"ONLYWHSSalesBelgium@mybestseller.mail.onmicrosoft.com;ONLYWHSSalesBelgium@bestseller.com;ONLYBelgienWHS@bestseller.com;ONLYBelgienWHS@mybestseller.mail.onmicrosoft.com"
"ONLY Shops Czech Republic"#"ONLYShopsCzechRepublic@mybestseller.mail.onmicrosoft.com;ONLYShopsCzechRepublic@bestseller.com"
"CSR to Frederik"#"CSRtoFrederik@mybestseller.mail.onmicrosoft.com;CSRtoFrederik@bestseller.com"
"ONLY Lease Overview"#"ONLYLeaseOverview@mybestseller.mail.onmicrosoft.com;ONLYLeaseOverview@bestseller.com"
"OS_SWITZERLAND_SHOPS"#"OS_SWITZERLAND_SHOPS@mybestseller.mail.onmicrosoft.com;OS_SWITZERLAND_SHOPS@bestseller.com;BRE-OSONLYSHOPSSCHWEIZ@bestseller.com;BRE-OSONLYSHOPSSCHWEIZ@mybestseller.mail.onmicrosoft.com"
"storereport_d365_P105"#"storereport_d365_P105@mybestseller.mail.onmicrosoft.com;storereport_d365_P105@bestseller.com"
"Vero Moda AR - Denmark"#"VeroModaAR-Denmark@mybestseller.mail.onmicrosoft.com;VeroModaAR-Denmark@bestseller.com"
"ONLY WHS NOOS CE SALES"#"ONLYWHSNOOSCESALES@mybestseller.mail.onmicrosoft.com;ONLYWHSNOOSCESALES@bestseller.com"
"Invoice United Kingdom"#"InvoiceUnitedKingdom@mybestseller.mail.onmicrosoft.com;InvoiceUnitedKingdom@bestseller.com"
"VM Outerwear"#"VMOuterwear@mybestseller.mail.onmicrosoft.com;VMOuterwear@bestseller.com"
"JJTurkeyIlkerStores"#"jj_turkey_ilker_stores@bestseller.com"
"demotestmb"#"demotestmb@mybestseller.mail.onmicrosoft.com;demotestmb@bestseller.com"
"blanks"#"blanks@mybestseller.mail.onmicrosoft.com;blanks@bestseller.com"
"Bestseller EEU"#"BestsellerEEU@mybestseller.mail.onmicrosoft.com;BestsellerEEU@bestseller.com"
"VM App Backend Admin Local"#"VMAppBackendAdminLocal@mybestseller.mail.onmicrosoft.com;VMAppBackendAdminLocal@bestseller.com"
"JDY ASOS"#"JDYASOS2@mybestseller.mail.onmicrosoft.com;JDYASOS2@bestseller.com"
"Satis Destek"#"satisdestek@mybestseller.mail.onmicrosoft.com;satisdestek@bestseller.com"
"storereport_d365_P075"#"storereport_d365_P075@mybestseller.mail.onmicrosoft.com;storereport_d365_P075@bestseller.com"
"UK - Booking - HOF"#"UK-Booking-HOF@mybestseller.mail.onmicrosoft.com;UK-Booking-HOF@bestseller.com"
"Store Support - Data Export"#"StoreSupport-DataExport@mybestseller.mail.onmicrosoft.com;StoreSupport-DataExport@bestseller.com"
"JJPLUS SALES"#"JJPLUSSALES@mybestseller.mail.onmicrosoft.com;JJPLUSSALES@bestseller.com"
"BUYING ADDITIONALS"#"BUYINGADDITIONALS@mybestseller.mail.onmicrosoft.com;BUYINGADDITIONALS@bestseller.com"
"JUNAROSE OnTime PR"#"JUNAROSEOnTimePR@mybestseller.mail.onmicrosoft.com;JUNAROSEOnTimePR@bestseller.com"
"Vero Moda AR - Belgium"#"VeroModaAR-Belgium@mybestseller.mail.onmicrosoft.com;VeroModaAR-Belgium@bestseller.com"
"ONLY Stores Denmark"#"ONLYStoresDenmark@mybestseller.mail.onmicrosoft.com;ONLYStoresDenmark@bestseller.com"
"BSR Shops France"#"BSRShopsFrance@mybestseller.mail.onmicrosoft.com;BSRShopsFrance@bestseller.com"
"VMRleaseoverview"#"VMRleaseoverview@mybestseller.mail.onmicrosoft.com;VMRleaseoverview@bestseller.com"
"ONLY B&M DENMARK ACCESS"#"ONLYBMDENMARKACCESS@mybestseller.mail.onmicrosoft.com;ONLYBMDENMARKACCESS@bestseller.com"
"Vilasupplychainmanagement"#"Vilasupplychainmanagement@mybestseller.mail.onmicrosoft.com;Vilasupplychainmanagement@bestseller.com"
"VMR Partners - Faroe Islands"#"VMRPartners-FaroeIslands@mybestseller.mail.onmicrosoft.com;VMRPartners-FaroeIslands@bestseller.com"
"sitemerchandising"#"sitemerchandising@mybestseller.mail.onmicrosoft.com;sitemerchandising@bestseller.com"
"BESTSELLER Türkiye Admin Team"#"BSTRAdmin@mybestseller.mail.onmicrosoft.com;BSTRAdmin@bestseller.com"
"WHS Noos Product group"#"WHSNoosProductgroup@mybestseller.mail.onmicrosoft.com;WHSNoosProductgroup@bestseller.com"
"BSS Stores"#"BSSStores@mybestseller.mail.onmicrosoft.com;BSSStores@bestseller.com"
"Marketing Online"#"MarketingOnline@mybestseller.mail.onmicrosoft.com;MarketingOnline@bestseller.com"
"VMI Dashboard"#"VMIDashboard@mybestseller.mail.onmicrosoft.com;VMIDashboard@bestseller.com"
"Reception-Canada"#"Reception-Canada@mybestseller.mail.onmicrosoft.com;Reception-Canada@bestseller.com"
"Store Support - DSS Reporting System"#"StoreSupport-DSSReportingSystem@mybestseller.mail.onmicrosoft.com;StoreSupport-DSSReportingSystem@bestseller.com"
"ONLY Shops Lithuania"#"ONLYShopsLithuania@mybestseller.mail.onmicrosoft.com;ONLYShopsLithuania@bestseller.com"
"merchandisers.poland"#"merchandisers.poland@mybestseller.mail.onmicrosoft.com;merchandisers.poland@bestseller.com"
"nykaa_LF_JJ"#"nykaa_LF_JJ@mybestseller.mail.onmicrosoft.com;nykaa_LF_JJ@bestseller.com"
"DESIGN ADDITIONALS"#"DESIGNADDITIONALS@mybestseller.mail.onmicrosoft.com;DESIGNADDITIONALS@bestseller.com"
"UK invoices"#"UKinvoices@mybestseller.mail.onmicrosoft.com;Ukinvoices@bestseller.com"
"Vero Moda AR - Norway"#"VeroModaAR-Norway@mybestseller.mail.onmicrosoft.com;VMAR-NORGE@bestseller.com;VeroModaAR-Norway@bestseller.com"
"ONLY Stores Holland"#"ONLYStoresHolland@mybestseller.mail.onmicrosoft.com;ONLYStoresHolland@bestseller.com"
"ONLY B&M AUSTRIA&EE ACCESS"#"ONLYBMAUSTRIAEEACCESS@mybestseller.mail.onmicrosoft.com;ONLYBMAUSTRIAEEACCESS@bestseller.com"
"storereport_d365_P081"#"storereport_d365_P081@mybestseller.mail.onmicrosoft.com;storereport_d365_P081@bestseller.com"
"Noisy may - Member"#"noisymay-member@bestseller.com;member@noisymay.com"
"VERO MODA KAPS"#"VEROMODAKAPS@mybestseller.mail.onmicrosoft.com;VEROMODAKAPS@bestseller.com"
"JDY KNIT"#"JDYKNIT@mybestseller.mail.onmicrosoft.com;JDYKNIT@bestseller.com"
"Team United Kingdom"#"TeamUnitedKingdom@bestseller.com;jack_jones_ownstores_uk@bestseller.com"
"BESTSELLER Türkiye Management Team"#"BSTRMGMT@mybestseller.mail.onmicrosoft.com;BSTRMGMT@bestseller.com"
"UK KA Stock Distribution"#"UKKAStockDistribution@mybestseller.mail.onmicrosoft.com;UKKAStockDistribution@bestseller.com"
"BSR Vero Moda Shops Ireland"#"BSRVeroModaShopsIreland@mybestseller.mail.onmicrosoft.com;BSRVeroModaShopsIreland@bestseller.com"
"O365_AUT"#"O365_AUT@mybestseller.mail.onmicrosoft.com;O365_AUT@bestseller.com"
"ECI TEAM SPAIN"#"ECITEAMSPAIN@mybestseller.mail.onmicrosoft.com;ECITEAMSPAIN@bestseller.com"
"SELECTEDFKMP"#"SELECTEDFKMP@mybestseller.mail.onmicrosoft.com;SELECTEDFKMP@bestseller.com"
"customerclub-people"#"customerclub-people@mybestseller.mail.onmicrosoft.com;customerclub-people@bestseller.com"
"TDR Stores"#"TDRStores@mybestseller.mail.onmicrosoft.com;TDRStores@bestseller.com"
"BESTSELLER Antwerp Gramayestraat"#"BESTSELLERAntwerpGramayestraat@mybestseller.mail.onmicrosoft.com;BESTSELLERAntwerpGramayestraat@bestseller.com"
"CESBPScrum"#"CESBPScrum@mybestseller.mail.onmicrosoft.com;CESBPScrum@bestseller.com"
"Vero Moda AR Austria"#"VeroModaARAustria@mybestseller.mail.onmicrosoft.com;VeroModaARAustria@bestseller.com"
"BSR Germany Area Managers Female"#"BSRGERAreaManagersFemale@mybestseller.mail.onmicrosoft.com;BSRGERAreaManagersFemale@bestseller.com"
"Bse-translateplus"#"Bse-translateplus@mybestseller.mail.onmicrosoft.com;Bse-translateplus@bestseller.com"
"IT Enterprise Architecture External"#"ITEnterpriseArchitectureExternal@mybestseller.mail.onmicrosoft.com;ITEnterpriseArchitectureExternal@bestseller.com;ITEnterpriseArchitetureExternal@bestseller.com;ITEnterpriseArchitetureExternal@mybestseller.mail.onmicrosoft.com"
"storereport_d365_P112"#"storereport_d365_P112@mybestseller.mail.onmicrosoft.com;storereport_d365_P112@bestseller.com"
"y-a-s - Member"#"member@y-a-s.com;y-a-s-member@bestseller.com"
"Nykaambo"#"Nykaambo@mybestseller.mail.onmicrosoft.com;Nykaambo@bestseller.com"
"jjsellerflex"#"jjsellerflex@mybestseller.mail.onmicrosoft.com;jjsellerflex@bestseller.com"
"Retail - SWE"#"RetailSWE@mybestseller.mail.onmicrosoft.com;RetailSWE@bestseller.com"
"BESTSELLER Türkiye Social & Labour Team"#"BSTRCompliance@mybestseller.mail.onmicrosoft.com;BSTRCompliance@bestseller.com"
"asiab.area"#"asiabarea@mybestseller.mail.onmicrosoft.com;asiabarea@bestseller.com"
"BSDevelopment"#"BSDevelopment@mybestseller.mail.onmicrosoft.com;BSDevelopment@bestseller.com"
"VMMyntraSor"#"VMMyntraSor@mybestseller.mail.onmicrosoft.com;VMMyntraSor@bestseller.com"
"sltreports"#"sltreports@mybestseller.mail.onmicrosoft.com;sltreports@bestseller.com"
"Greece | Finance Notifications"#"gr.notification@mybestseller.mail.onmicrosoft.com;gr.notification@bestseller.com"
"LCN - Replenishment"#"LCNReplenishment@mybestseller.mail.onmicrosoft.com;LCNReplenishment@bestseller.com"
"DIRECT SALES - NOISY MAY"#"DIRECTSALESNOISYMAY@mybestseller.mail.onmicrosoft.com;DIRECTSALESNOISYMAY@bestseller.com"
"Piccoline ansvarlige"#"Piccolineansvarlige@mybestseller.mail.onmicrosoft.com;Piccolineansvarlige@bestseller.com"
"nykaa_LF_ONL"#"nykaa_LF_ONL@mybestseller.mail.onmicrosoft.com;nykaa_LF_ONL@bestseller.com"
"OS_DENMARK_SHOPS"#"OS_DENMARK_SHOPS@mybestseller.mail.onmicrosoft.com;OS_DENMARK_SHOPS@bestseller.com;BRE-OSONLYSHOPSDANMARK@bestseller.com;BRE-OSONLYSHOPSDANMARK@mybestseller.mail.onmicrosoft.com"
"VM_JUNAROSE"#"VM_JUNAROSE@mybestseller.mail.onmicrosoft.com;VM_JUNAROSE@bestseller.com"
"Bestseller Istanbul Retail Field Team"#"BestsellerIstanbulRetailFieldTeam@mybestseller.mail.onmicrosoft.com;BestsellerIstanbulRetailFieldTeam@bestseller.com"
"IPdocumentation"#"IPdocumentation@mybestseller.mail.onmicrosoft.com;IPdocumentation@bestseller.com"
"ONLY B&M GREECE ACCESS"#"ONLYBMGREECE@mybestseller.mail.onmicrosoft.com;ONLYBMGREECE@bestseller.com"
"IT Enterprise Architecture"#"ITEnterpriseArchitecture@mybestseller.mail.onmicrosoft.com;ITEnterpriseArchitecture@bestseller.com;ITEnterpriseArchiteture@bestseller.com;ITEnterpriseArchiteture@mybestseller.mail.onmicrosoft.com"
"Object Danmark"#"ObjectDanmark@mybestseller.mail.onmicrosoft.com;ObjectDanmark@bestseller.com"
"vmsellerflex"#"vmsellerflex@mybestseller.mail.onmicrosoft.com;vmsellerflex@bestseller.com"
"Retail Ireland"#"RetailIreland@mybestseller.mail.onmicrosoft.com;RetailIreland@bestseller.com"
"Retail - ESP"#"RetailESP@mybestseller.mail.onmicrosoft.com;RetailESP@bestseller.com"
"BESTSELLER Türkiye Quality Team"#"BSTRQuality@mybestseller.mail.onmicrosoft.com;BSTRQuality@bestseller.com"
"NAME IT Merchandiser Sourcing"#"NAMEITMerchandiserSourcing@mybestseller.mail.onmicrosoft.com;NAMEITMerchandiserSourcing@bestseller.com"
"e3"#"e3@mybestseller.mail.onmicrosoft.com;e3@bestseller.com"
"BSRLPPMPBHIWANDI"#"BSRLPPMPBHIWANDI@mybestseller.mail.onmicrosoft.com;BSRLPPMPBHIWANDI@bestseller.com"
"Marketing Cloud"#"marketingcloud@mybestseller.mail.onmicrosoft.com;marketingcloud@bestseller.com"
"DIRECT SALES - P O S T Y R"#"DIRECTSALESPOSTYR@mybestseller.mail.onmicrosoft.com;DIRECTSALESPOSTYR@bestseller.com"
"RengøringAfløser"#"RengoringAfloser@mybestseller.mail.onmicrosoft.com;RengoringAfloser@bestseller.com"
"BSR Shops Spain"#"BSRShopsSpain@mybestseller.mail.onmicrosoft.com;BSRShopsSpain@bestseller.com"
"Ballymount Sales"#"BallymountSales@mybestseller.mail.onmicrosoft.com;BallymountSales@bestseller.com"
"OS_LUXEMBOURG"#"OS_LUXEMBOURG@mybestseller.mail.onmicrosoft.com;OS_LUXEMBOURG@bestseller.com"
"OS_AUSTRIA_SHOPS"#"OS_AUSTRIA_SHOPS@mybestseller.mail.onmicrosoft.com;OS_AUSTRIA_SHOPS@bestseller.com;BRE-OSONLYSHOPSOSTRIG@bestseller.com;BRE-OSONLYSHOPSOSTRIG@mybestseller.mail.onmicrosoft.com"
"WOVEN"#"WOVEN@mybestseller.mail.onmicrosoft.com;WOVEN@bestseller.com"
"BSS female shops Finland"#"BSRfemaleshopsFinland@mybestseller.mail.onmicrosoft.com;BSRfemaleshopsFinland@bestseller.com"
"Name It Sales Supporters"#"NameItSalesSupporters@mybestseller.mail.onmicrosoft.com;NameItSalesSupporters@bestseller.com"
"Global Tax Risk Insurance"#"GlobalTaxRiskInsurance@mybestseller.mail.onmicrosoft.com;GlobalTaxRiskInsurance@bestseller.com"
"JJ CBO"#"JJCBO@mybestseller.mail.onmicrosoft.com;JJCBO@bestseller.com"
"onsellerflex"#"onsellerflex@mybestseller.mail.onmicrosoft.com;onsellerflex@bestseller.com"
"JDY Management"#"JDYManagement@mybestseller.mail.onmicrosoft.com;JDYManagement@bestseller.com"
"Retail - AUT"#"RetailAUT@mybestseller.mail.onmicrosoft.com;RetailAUT@bestseller.com"
"TEAM-PSN"#"TEAMPSN@mybestseller.mail.onmicrosoft.com;TEAMPSN@bestseller.com"
"JJ Visual Merchandisers"#"JJVisualMerchandisers@mybestseller.mail.onmicrosoft.com;JJVisualMerchandisers@bestseller.com"
"BESTSELLER Türkiye MM Team"#"BSTRMM@mybestseller.mail.onmicrosoft.com;BSTRMM@bestseller.com"
"BESTSELLER Bangladesh Admin Team"#"BSBDAdmin@mybestseller.mail.onmicrosoft.com;BSBDAdmin@bestseller.com"
"Team Austria"#"TeamAustria@bestseller.com;jack_jones_ownstores_austria@bestseller.com"
"BSRIrelandAdmin"#"BSRIrelandAdmin@mybestseller.mail.onmicrosoft.com;BSRIrelandAdmin@bestseller.com"
"ed"#"ed@mybestseller.mail.onmicrosoft.com;ed@bestseller.com"
"Dropship Operations"#"DropshipOperations@mybestseller.mail.onmicrosoft.com;DropshipOperations@bestseller.com"
"ONMyntraSor"#"ONMyntraSor@mybestseller.mail.onmicrosoft.com;ONMyntraSor@bestseller.com"
"VM.CzechRepublic.gunnar.thorisson"#"VM.CzechRepublic.gunnar.thorisson@mybestseller.mail.onmicrosoft.com;VM.CzechRepublic.gunnar.thorisson@bestseller.com"
"Bestseller Wholesale Canada"#"BestsellerWholesaleCanada@mybestseller.mail.onmicrosoft.com;BestsellerWholesaleCanada@bestseller.com"
"VMR ISO - Belgium"#"VMRISOBelgium@mybestseller.mail.onmicrosoft.com;VMRISOBelgium@bestseller.com"
"OS_FRANCE_SHOPS"#"OS_FRANCE_SHOPS@mybestseller.mail.onmicrosoft.com;OS_FRANCE_SHOPS@bestseller.com;BRE-OSONLYSHOPSFRANKRIG@bestseller.com;BRE-OSONLYSHOPSFRANKRIG@mybestseller.mail.onmicrosoft.com"
"VERO MODA SALES AUS-IRE-UK WHS"#"VEROMODASALESAUSIREUKWHS@mybestseller.mail.onmicrosoft.com;VEROMODASALESAUSIREUKWHS@bestseller.com;VEROMODASALESAUSIREUK@bestseller.com;VEROMODASALESAUSIREUK@mybestseller.mail.onmicrosoft.com"
"JJ Leadership India"#"JJLeadershipIndia@mybestseller.mail.onmicrosoft.com;JJLeadershipIndia@bestseller.com"
"BSS male shops Finland"#"BSRmaleshopsFinland@mybestseller.mail.onmicrosoft.com;BSRmaleshopsFinland@bestseller.com"
"ONLY Pattern Designers"#"ONLYPatternDesigners@mybestseller.mail.onmicrosoft.com;ONLYPatternDesigners@bestseller.com"
"BSE-PORTAL"#"BSE-PORTAL@mybestseller.mail.onmicrosoft.com;BSE-PORTAL@bestseller.com"
"BESTSELLER Türkiye J&J-SLT-SLTF-NI"#"BSTRJJGroup@mybestseller.mail.onmicrosoft.com;BSTRJJGroup@bestseller.com"
"BESTSELLER Bangladesh Chemical & Environmental Team"#"BSBDCE@mybestseller.mail.onmicrosoft.com;BSBDCE@bestseller.com"
"ONLY FOTO INFO"#"ONLYFOTOINFO@mybestseller.mail.onmicrosoft.com;ONLYFOTOINFO@bestseller.com"
"VILA SOURCING OFFICES"#"VILASOURCINGOFFICES@mybestseller.mail.onmicrosoft.com;VILASOURCINGOFFICES@bestseller.com"
"BSRIrelandAccounts"#"BSRIrelandAccounts@mybestseller.mail.onmicrosoft.com;BSRIrelandAccounts@bestseller.com"
"editor"#"editor@mybestseller.mail.onmicrosoft.com;editor@bestseller.com"
"JJMyntraSor"#"JJMyntraSor@mybestseller.mail.onmicrosoft.com;JJMyntraSor@bestseller.com"
"VM.Canada.grimur.gardarsson"#"VM.Canada.grimur.gardarsson@mybestseller.mail.onmicrosoft.com;VM.Canada.grimur.gardarsson@bestseller.com"
"Vero Moda ASOS"#"VeroModaASOS@mybestseller.mail.onmicrosoft.com;VeroModaASOS@bestseller.com"
"name it sales – Sales & Product"#"nameitsalesSalesProduct@mybestseller.mail.onmicrosoft.com;nameitsalesSalesProduct@bestseller.com"
"DnADataScienceSupport"#"DnADataScienceSupport@mybestseller.mail.onmicrosoft.com;DnADataScienceSupport@bestseller.com"
"Kids Only Management"#"KidsOnlyManagement@mybestseller.mail.onmicrosoft.com;KidsOnlyManagement@bestseller.com"
"storereport_d365_650"#"storereport_d365_650@mybestseller.mail.onmicrosoft.com;storereport_d365_650@bestseller.com"
"VILA Facebook admins"#"VILAFacebookadmins@mybestseller.mail.onmicrosoft.com;VILAFacebookadmins@bestseller.com"
"VMNetherlands.AreaManagement"#"VMNetherlands.AreaManagement@mybestseller.mail.onmicrosoft.com;VMNetherlands.AreaManagement@bestseller.com"
"NordicHUBretail"#"NordicHUBretail@mybestseller.mail.onmicrosoft.com;NordicHUBretail@bestseller.com"
"B2C Pixelz"#"B2CPixelz@mybestseller.mail.onmicrosoft.com;B2CPixelz@bestseller.com"
"stores managers"#"storesmanagers@mybestseller.mail.onmicrosoft.com;storesmanagers@bestseller.com"
"Canada Wholesale Brands"#"CanadaWholesaleBrands@mybestseller.mail.onmicrosoft.com;CanadaWholesaleBrands@bestseller.com"
"BS Tactical Management - Shang Hai"#"BSTatcticalManagementShangHai@mybestseller.mail.onmicrosoft.com;BSTatcticalManagementShangHai@bestseller.com"
"Retail - CHE"#"RetailCHE@mybestseller.mail.onmicrosoft.com;RetailCHE@bestseller.com"
"VMR Partners - Iceland"#"VMRPartners-Iceland@mybestseller.mail.onmicrosoft.com;VMRPartners-Iceland@bestseller.com"
"BESTSELLER Türkiye ONLY"#"BSTRONLY@mybestseller.mail.onmicrosoft.com;BSTRONLY@bestseller.com"
"BESTSELLER Bangladesh Social & Labour Team"#"BSBDCompliance@mybestseller.mail.onmicrosoft.com;BSBDCompliance@bestseller.com"
"JobInLegal"#"jobinlegal@mybestseller.mail.onmicrosoft.com;jobinlegal@bestseller.com"
